ILINK,ORDER_DATE,Concat_CLASS_NAME
0000003357,2017-11-27,"Knit Tops,Pants,Woven Shirts"
0000003357,2018-04-25,"Pants,Woven Shirts"
0000003357,2018-07-05,Knit Tops
0000003357,2018-12-12,"Jewelry,Legwear,Sweaters,Woven Shirts"
0000003357,2018-12-12,Knit Tops
0000003357,2018-12-18,Knit Tops
0000003375,2017-02-19,Woven Shirts
0000003375,2017-02-22,"Knit Tops,Sweaters,Woven Shirts"
0000003375,2017-03-14,"Knit Tops,Pants"
0000003375,2017-09-24,"Knit Tops,Pants"
0000003375,2018-06-01,Pants
0000003375,2018-07-06,Knit Tops
0000003375,2018-08-09,Jewelry
0000003397,2017-02-18,Dresses
0000003397,2017-03-11,Pants
0000003397,2018-01-31,Pants
0000003397,2018-02-01,Pants
0000003397,2018-03-28,"Knit Tops,Skirts"
0000003397,2018-07-08,Pants
0000003414,2017-05-02,Knit Tops
0000003414,2017-12-01,Jewelry
0000003414,2018-02-14,"Jewelry,Knit Tops"
0000003414,2018-03-28,Woven Shirts
0000003414,2018-07-03,Woven Shirts
0000003414,2018-07-16,Woven Shirts
0000003431,2017-05-30,"Dresses,Knit Tops"
0000003431,2017-07-03,"Dresses,Pants,Woven Shirts"
0000003431,2017-11-12,"Knit Tops,Pants,Sweaters"
0000003431,2017-11-30,Legwear
0000003431,2017-11-30,Pants
0000003431,2018-05-23,"Knit Tops,Skirts"
0000003469,2018-09-21,Woven Shirts
0000003469,2019-02-01,"Jackets and Outerwear,Woven Shirts"
0000003469,2019-02-04,"Jackets and Outerwear,Skirts,Woven Shirts"
0000003469,2019-02-04,"Jackets and Outerwear,Woven Shirts"
0000003469,2019-03-02,Pants
0000003469,2019-03-06,"Dresses,Pants"
0000003470,2017-09-27,"Dresses,Knit Tops,Pants,Ponchos and Wraps"
0000003470,2018-05-30,Pants
0000003470,2018-06-06,Pants
0000003470,2018-07-09,Dresses
0000003470,2018-08-18,"Pants,Woven Shirts"
0000003470,2018-10-21,"Pants,Sweaters"
0000003470,2018-12-27,Knit Tops
0000003477,2017-02-21,Knit Tops
0000003477,2017-03-11,"Knit Tops,Pants"
0000003477,2017-05-04,"Jackets and Outerwear,Knit Tops,Pants"
0000003477,2017-12-18,"Pants,Sweaters"
0000003477,2018-01-03,"Jackets and Outerwear,Pants,Sweaters"
0000003477,2018-04-20,"Knit Tops,Sweaters,Woven Shirts"
0000003486,2017-02-28,Woven Shirts
0000003486,2017-04-17,Woven Shirts
0000003486,2017-10-04,"Knit Tops,Woven Shirts"
0000003486,2017-10-04,Woven Shirts
0000003486,2018-01-06,Woven Shirts
0000003486,2018-03-18,Knit Tops
0000003486,2018-07-20,Knit Tops
0000003505,2017-06-02,"Dresses,Knit Tops,Woven Shirts"
0000003505,2017-12-11,"Fashion Scarves,Jewelry,Knit Tops,Sweaters,Woven Shirts"
0000003505,2018-03-10,"Fashion Scarves,Knit Tops"
0000003505,2018-04-28,"Knit Tops,Pants,Skirts"
0000003505,2018-04-29,"Jewelry,Knit Tops,Pants"
0000003505,2018-05-09,"Fashion Scarves,Pants"
0000003505,2018-05-09,Pants
0000003505,2018-06-12,"Legwear,Pants"
0000003505,2018-12-04,Pants
0000003529,2017-03-07,Dresses
0000003529,2017-09-05,"Dresses,Knit Tops,Woven Shirts"
0000003529,2018-10-17,"Knit Tops,Sweaters"
0000003529,2018-10-26,Sweaters
0000003529,2018-11-28,"Knit Tops,Sweaters"
0000003529,2018-12-13,"Fashion Scarves,Pants,Sweaters"
0000003529,2018-12-20,Knit Tops
0000003529,2018-12-20,Sweaters
0000003605,2017-02-19,Pants
0000003605,2017-06-14,"Knit Tops,Pants,Woven Shirts"
0000003605,2017-07-19,"Dresses,Knit Tops,Pants"
0000003605,2017-11-10,"Knit Tops,Pants"
0000003605,2018-04-28,"Dresses,Jackets and Outerwear,Knit Tops,Pants"
0000003605,2018-07-07,"Dresses,Jackets and Outerwear,Knit Tops,Woven Shirts"
0000003605,2018-08-28,"Jackets and Outerwear,Knit Tops,Pants"
0000003605,2018-11-04,Knit Tops
0000003624,2017-05-28,Dresses
0000003624,2017-05-30,Dresses
0000003624,2017-09-03,Pants
0000003624,2018-04-14,Pants
0000003624,2018-05-12,"Dresses,Knit Tops"
0000003624,2018-06-03,Knit Tops
0000003624,2018-06-03,Knit Tops
0000003624,2018-06-04,Knit Tops
0000003624,2018-07-29,Dresses
0000003624,2018-10-14,Dresses
0000003641,2017-09-03,"Dresses,Knit Tops,Woven Shirts"
0000003641,2017-09-08,"Dresses,Knit Tops,Ponchos and Wraps,Woven Shirts"
0000003641,2017-09-08,"Dresses,Knit Tops,Woven Shirts"
0000003641,2017-09-14,Woven Shirts
0000003641,2017-10-27,"Pants,Sweaters,Woven Shirts"
0000003641,2017-11-10,"Knit Tops,Pants,Woven Shirts"
0000003641,2018-06-28,"Pants,Woven Shirts"
0000003641,2018-07-11,Woven Shirts
0000003662,2017-02-03,Woven Shirts
0000003662,2017-06-19,Skirts
0000003662,2017-07-06,Skirts
0000003662,2018-03-12,Jewelry
0000003662,2018-07-09,"Jewelry,Knit Tops,Woven Shirts"
0000003662,2018-10-02,Woven Shirts
0000003662,2018-11-28,Woven Shirts
0000003665,2017-04-01,Fashion Scarves
0000003665,2017-05-10,Woven Shirts
0000003665,2017-05-20,Dresses
0000003665,2017-06-12,Dresses
0000003665,2017-06-16,Knit Tops
0000003665,2017-08-19,Ponchos and Wraps
0000003665,2017-08-19,Ponchos and Wraps
0000003665,2017-09-08,Ponchos and Wraps
0000003665,2018-05-12,Knit Tops
0000003703,2017-03-22,"Fashion Scarves,Knit Tops"
0000003703,2017-03-22,Pants
0000003703,2017-04-14,Fashion Scarves
0000003703,2017-05-24,Knit Tops
0000003703,2019-01-22,Sweaters
0000003703,2019-03-16,"Fashion Scarves,Ponchos and Wraps"
0000003731,2017-03-19,Knit Tops
0000003731,2017-05-05,"Jewelry,Knit Tops,Pants,Woven Shirts"
0000003731,2017-10-26,"Jewelry,Knit Tops,Pants,Seasonal,Woven Shirts"
0000003731,2018-03-28,"Knit Tops,Pants,Woven Shirts"
0000003731,2018-05-16,"Fashion Scarves,Knit Tops,Sweaters"
0000003731,2018-07-19,Knit Tops
0000003731,2018-09-03,Pants
0000003731,2018-10-01,Jewelry
0000003731,2018-10-17,Knit Tops
0000003740,2017-04-25,"Knit Tops,Pants,Woven Shirts"
0000003740,2017-11-27,"Dresses,Knit Tops"
0000003740,2018-01-10,Knit Tops
0000003740,2018-05-02,Knit Tops
0000003740,2018-06-14,"Dresses,Jackets and Outerwear"
0000003740,2018-10-16,"Knit Tops,Pants"
0000003740,2019-01-11,"Dresses,Fashion Scarves"
0000003740,2019-01-16,"Jackets and Outerwear,Pants"
0000003740,2019-01-26,Pants
0000003750,2017-10-14,Knit Tops
0000003750,2018-03-24,"Dresses,Knit Tops,Pants,Sweaters"
0000003750,2018-04-19,"Knit Tops,Pants"
0000003750,2018-07-12,"Dresses,Knit Tops"
0000003750,2018-10-21,"Knit Tops,Pants,Sweaters"
0000003750,2018-11-10,"Fashion Scarves,Sweaters"
0000003750,2018-12-22,"Knit Tops,Sweaters"
0000003763,2017-02-07,Pants
0000003763,2017-11-06,Pants
0000003763,2017-11-27,Pants
0000003763,2018-01-05,Pants
0000003763,2018-01-16,Pants
0000003763,2018-12-16,Pants
0000003763,2019-02-16,Pants
0000003787,2017-03-16,"Sweaters,Woven Shirts"
0000003787,2017-04-14,"Fashion Scarves,Knit Tops"
0000003787,2017-06-03,Knit Tops
0000003787,2017-08-17,Knit Tops
0000003787,2018-06-22,Knit Tops
0000003787,2018-07-01,Knit Tops
0000003787,2018-10-05,Legwear
0000003819,2017-06-12,"Knit Tops,Sweaters"
0000003819,2017-11-27,"Jewelry,Knit Tops"
0000003819,2018-05-15,"Dresses,Knit Tops"
0000003819,2018-07-19,Knit Tops
0000003819,2018-09-01,"Jackets and Outerwear,Woven Shirts"
0000003819,2018-10-29,Woven Shirts
0000003820,2017-03-15,"Dresses,Knit Tops,Sweaters"
0000003820,2017-04-11,Pants
0000003820,2017-07-25,"Knit Tops,Pants,Woven Shirts"
0000003820,2018-02-27,"Knit Tops,Skirts"
0000003820,2018-12-24,"Dresses,Knit Tops"
0000003820,2018-12-26,"Knit Tops,Woven Shirts"
0000003820,2019-01-05,Pants
0000003820,2019-01-09,Pants
0000004055,2017-07-06,"Pants,Sweaters"
0000004055,2017-07-08,"Knit Tops,Pants"
0000004055,2017-08-01,"Knit Tops,Pants,Sweaters"
0000004055,2018-02-08,"Knit Tops,Pants"
0000004055,2018-05-01,"Pants,Woven Shirts"
0000004055,2018-06-25,"Dresses,Pants,Woven Shirts"
0000004055,2018-07-06,"Knit Tops,Pants,Woven Shirts"
0000004055,2018-09-22,Knit Tops
0000004055,2019-02-21,"Knit Tops,Pants,Sweaters"
0000004069,2018-09-18,Woven Shirts
0000004069,2018-10-14,"Knit Tops,Woven Shirts"
0000004069,2018-10-20,Woven Shirts
0000004069,2018-12-10,"Sweaters,Woven Shirts"
0000004069,2018-12-16,Woven Shirts
0000004069,2019-01-07,Woven Shirts
0000004091,2017-02-01,Pants
0000004091,2017-02-19,"Knit Tops,Pants"
0000004091,2017-02-19,Pants
0000004091,2017-12-10,"Knit Tops,Pants,Sweaters,Woven Shirts"
0000004091,2018-06-02,Knit Tops
0000004091,2018-10-14,"Knit Tops,Sweaters"
0000004092,2017-07-29,"Dresses,Pants,Sweaters"
0000004092,2018-01-14,"Knit Tops,Pants"
0000004092,2018-03-11,"Pants,Sweaters,Woven Shirts"
0000004092,2018-04-21,"Handbags,Jewelry,Sleepwear,Sweaters"
0000004092,2018-05-13,Jewelry
0000004092,2018-06-28,Sweaters
0000004092,2018-08-14,Sweaters
0000004092,2018-12-22,"Knit Tops,Woven Shirts"
0000004101,2018-03-19,"Dresses,Sweaters,Woven Shirts"
0000004101,2018-06-29,Sweaters
0000004101,2018-07-04,"Dresses,Jackets and Outerwear"
0000004101,2018-07-11,Dresses
0000004101,2018-08-27,Dresses
0000004101,2018-11-04,Woven Shirts
0000004144,2017-05-11,"Knit Tops,Woven Shirts"
0000004144,2017-11-20,"Knit Tops,Ponchos and Wraps"
0000004144,2018-02-13,"Knit Tops,Sweaters"
0000004144,2018-06-27,Knit Tops
0000004144,2018-09-14,Sweaters
0000004144,2018-12-21,Knit Tops
0000004144,2019-03-14,"Knit Tops,Legwear,Sweaters"
0000004179,2017-08-22,"Dresses,Skirts,Sweaters"
0000004179,2017-09-23,"Pants,Woven Shirts"
0000004179,2017-12-26,"Dresses,Knit Tops"
0000004179,2018-06-25,"Dresses,Pants,Skirts,Woven Shirts"
0000004179,2018-06-29,Dresses
0000004179,2018-11-16,"Fashion Scarves,Sweaters"
0000004179,2019-01-01,Sweaters
0000004188,2017-03-21,"Fashion Scarves,Sweaters"
0000004188,2017-04-04,"Jackets and Outerwear,Knit Tops"
0000004188,2017-07-17,Knit Tops
0000004188,2017-07-25,Sleepwear
0000004188,2017-10-05,Knit Tops
0000004188,2018-01-01,"Knit Tops,Sweaters"
0000004188,2018-07-29,Jackets and Outerwear
0000004188,2018-12-26,Sweaters
0000004195,2017-03-14,"Knit Tops,Sweaters,Woven Shirts"
0000004195,2017-03-18,"Knit Tops,Pants"
0000004195,2017-09-12,"Jackets and Outerwear,Knit Tops"
0000004195,2018-03-21,Knit Tops
0000004195,2018-06-29,"Knit Tops,Pants"
0000004195,2018-07-09,"Knit Tops,Pants"
0000004204,2017-01-30,Jackets and Outerwear
0000004204,2018-05-03,Pants
0000004204,2018-05-31,"Knit Tops,Pants"
0000004204,2018-06-13,Pants
0000004204,2018-06-14,"Pants,Sweaters,Woven Shirts"
0000004204,2018-08-02,Dresses
0000004204,2019-03-03,"Belts,Pants"
0000004229,2017-04-04,"Pants,Sweaters"
0000004229,2017-04-11,"Pants,Woven Shirts"
0000004229,2017-05-31,"Dresses,Pants,Sweaters"
0000004229,2017-09-05,"Dresses,Pants,Sweaters"
0000004229,2018-03-05,Pants
0000004229,2018-07-22,Pants
0000004229,2018-10-24,"Pants,Skirts,Sweaters"
0000004267,2017-05-30,"Dresses,Pants"
0000004267,2017-07-12,Dresses
0000004267,2018-09-01,"Knit Tops,Pants,Shoes,Sweaters"
0000004267,2018-10-17,"Fashion Scarves,Knit Tops"
0000004267,2018-11-21,"Pants,Sweaters"
0000004267,2018-11-26,"Jewelry,Legwear,Sweaters"
0000004267,2018-12-05,Sweaters
0000004304,2018-10-19,"Fashion Scarves,Pants,Skirts,Sweaters,Woven Shirts"
0000004304,2018-11-10,"Boots,Knit Tops,Pants,Seasonal,Sweaters"
0000004304,2018-11-13,Fashion Scarves
0000004304,2018-11-13,Sweaters
0000004304,2018-11-20,"Boots,Sweaters,Woven Shirts"
0000004304,2018-12-10,"Knit Tops,Sweaters,Woven Shirts"
0000004304,2018-12-16,"Knit Tops,Pants,Shoes,Woven Shirts"
0000004304,2018-12-21,"Fashion Scarves,Knit Tops,Woven Shirts"
0000004338,2017-04-03,"Pants,Shoes"
0000004338,2017-07-09,"Dresses,Jewelry,Knit Tops,Shoes,Skirts,Woven Shirts"
0000004338,2017-11-12,"Jewelry,Shoes,Sweaters"
0000004338,2018-01-14,"Knit Tops,Pants"
0000004338,2018-02-25,"Knit Tops,Woven Shirts"
0000004338,2018-03-02,"Knit Tops,Woven Shirts"
0000004355,2017-04-13,"Pants,Shoes,Woven Shirts"
0000004355,2017-04-30,"Knit Tops,Pants,Woven Shirts"
0000004355,2017-05-11,Pants
0000004355,2017-05-11,Shoes
0000004355,2017-08-31,"Knit Tops,Woven Shirts"
0000004355,2017-11-07,"Dresses,Woven Shirts"
0000004355,2017-11-11,Sweaters
0000004355,2018-04-07,Woven Shirts
0000004378,2017-05-13,"Dresses,Knit Tops,Sweaters"
0000004378,2017-05-17,"Knit Tops,Sweaters"
0000004378,2017-09-16,Knit Tops
0000004378,2017-11-19,"Skirts,Woven Shirts"
0000004378,2017-12-15,Woven Shirts
0000004378,2018-03-05,Knit Tops
0000004396,2017-09-02,"Fashion Scarves,Knit Tops,Pants,Skirts,Woven Shirts"
0000004396,2017-09-23,"Pants,Woven Shirts"
0000004396,2017-10-08,"Fashion Scarves,Knit Tops,Pants"
0000004396,2017-10-14,Pants
0000004396,2017-12-16,"Knit Tops,Pants"
0000004396,2018-01-10,Pants
0000004396,2018-01-24,"Knit Tops,Pants,Ponchos and Wraps"
0000004396,2018-08-24,"Knit Tops,Skirts"
0000004433,2017-04-10,"Knit Tops,Pants"
0000004433,2017-04-19,Dresses
0000004433,2017-04-19,"Pants,Woven Shirts"
0000004433,2017-08-26,"Knit Tops,Sweaters"
0000004433,2017-11-18,Sweaters
0000004433,2018-05-26,"Knit Tops,Shoes"
0000004433,2019-02-23,"Knit Tops,Pants"
0000004452,2018-01-17,"Skirts,Sweaters"
0000004452,2018-02-26,"Skirts,Sweaters"
0000004452,2018-02-27,Knit Tops
0000004452,2018-04-04,Sweaters
0000004452,2018-04-20,"Knit Tops,Sweaters"
0000004452,2018-12-06,Knit Tops
0000004452,2018-12-20,Jackets and Outerwear
0000004452,2018-12-27,"Pants,Sweaters"
0000004452,2019-02-16,"Knit Tops,Pants"
0000004467,2017-05-18,"Fashion Scarves,Jackets and Outerwear,Knit Tops,Pants,Sweaters"
0000004467,2017-05-21,"Dresses,Knit Tops,Sweaters"
0000004467,2017-09-01,Pants
0000004467,2018-04-01,Pants
0000004467,2018-06-03,Pants
0000004467,2018-06-19,"Jackets and Outerwear,Jewelry,Knit Tops,Pants"
0000004467,2018-06-24,"Jackets and Outerwear,Knit Tops,Pants,Sweaters"
0000004467,2018-08-11,"Jewelry,Pants"
0000004469,2017-03-05,Pants
0000004469,2018-03-17,"Shoes,Sweaters"
0000004469,2018-05-13,Sweaters
0000004469,2018-07-26,"Pants,Ponchos and Wraps"
0000004469,2018-07-26,Ponchos and Wraps
0000004469,2018-10-14,Woven Shirts
0000004469,2019-03-16,Dresses
0000004501,2017-02-09,"Pants,Woven Shirts"
0000004501,2017-03-16,Woven Shirts
0000004501,2017-04-01,"Knit Tops,Woven Shirts"
0000004501,2017-04-17,Pants
0000004501,2017-04-17,Pants
0000004501,2018-01-05,Pants
0000004501,2018-01-13,Pants
0000004501,2018-04-23,Jewelry
0000004546,2017-05-04,Pants
0000004546,2017-07-31,Knit Tops
0000004546,2017-12-17,Sweaters
0000004546,2017-12-20,"Knit Tops,Pants"
0000004546,2018-03-07,Sweaters
0000004546,2018-03-28,Woven Shirts
0000004546,2018-12-28,"Jackets and Outerwear,Knit Tops"
0000004546,2019-02-13,Jackets and Outerwear
0000004546,2019-02-13,Knit Tops
0000004546,2019-02-25,"Jewelry,Sweaters"
0000004560,2017-05-18,Knit Tops
0000004560,2017-05-18,"Knit Tops,Sweaters"
0000004560,2017-05-25,Sweaters
0000004560,2017-06-20,Knit Tops
0000004560,2017-10-27,"Pants,Woven Shirts"
0000004560,2018-05-05,Knit Tops
0000004565,2017-04-17,Knit Tops
0000004565,2017-12-03,Knit Tops
0000004565,2018-02-01,"Jackets and Outerwear,Pants"
0000004565,2018-02-24,Pants
0000004565,2018-03-19,"Knit Tops,Pants,Sweaters"
0000004565,2018-10-30,"Jackets and Outerwear,Knit Tops"
0000004565,2018-11-16,Knit Tops
0000004636,2017-05-03,"Dresses,Pants,Sweaters"
0000004636,2017-05-31,"Knit Tops,Skirts"
0000004636,2017-05-31,Skirts
0000004636,2017-06-29,"Fashion Scarves,Jewelry"
0000004636,2017-10-02,Knit Tops
0000004636,2017-10-02,Knit Tops
0000004636,2018-12-15,"Pants,Sweaters"
0000004656,2017-05-08,"Dresses,Knit Tops,Woven Shirts"
0000004656,2017-05-12,Dresses
0000004656,2017-05-12,Pants
0000004656,2017-06-13,"Knit Tops,Woven Shirts"
0000004656,2017-08-19,Dresses
0000004656,2017-08-19,"Dresses,Pants,Woven Shirts"
0000004656,2017-08-19,"Knit Tops,Pants,Woven Shirts"
0000004656,2017-09-16,"Knit Tops,Pants,Woven Shirts"
0000004669,2017-04-15,"Knit Tops,Pants,Sweaters"
0000004669,2017-11-10,"Legwear,Pants"
0000004669,2018-06-03,Knit Tops
0000004669,2018-06-03,Knit Tops
0000004669,2018-06-14,"Dresses,Knit Tops,Pants,Shoes"
0000004669,2018-07-09,Dresses
0000004669,2018-09-08,Knit Tops
0000004669,2018-12-10,Pants
0000004694,2017-02-04,Pants
0000004694,2017-04-15,"Knit Tops,Pants"
0000004694,2017-05-22,Knit Tops
0000004694,2017-08-15,Knit Tops
0000004694,2017-09-06,"Knit Tops,Sweaters"
0000004694,2017-10-18,Knit Tops
0000004694,2017-12-26,"Knit Tops,Sweaters"
0000004694,2018-02-01,Fashion Scarves
0000004694,2018-03-26,"Knit Tops,Sweaters"
0000004734,2017-05-29,"Pants,Ponchos and Wraps"
0000004734,2017-10-26,Knit Tops
0000004734,2017-10-26,"Knit Tops,Pants,Sweaters"
0000004734,2017-11-27,"Dresses,Sweaters"
0000004734,2018-01-11,Knit Tops
0000004734,2018-11-20,Pants
0000004735,2017-02-02,Pants
0000004735,2017-04-25,"Dresses,Knit Tops"
0000004735,2017-08-31,Knit Tops
0000004735,2018-02-22,Knit Tops
0000004735,2018-05-23,"Dresses,Jackets and Outerwear,Knit Tops,Woven Shirts"
0000004735,2018-09-11,Knit Tops
0000004735,2018-12-26,Dresses
0000004739,2017-02-22,"Knit Tops,Sweaters"
0000004739,2017-02-23,Knit Tops
0000004739,2017-02-23,"Knit Tops,Sweaters"
0000004739,2017-03-14,"Pants,Sweaters"
0000004739,2018-01-09,Knit Tops
0000004739,2018-01-09,"Knit Tops,Sweaters"
0000004739,2018-01-10,Knit Tops
0000004739,2018-01-13,Knit Tops
0000004739,2018-08-03,Knit Tops
0000004739,2018-08-08,Knit Tops
0000004740,2017-04-14,"Knit Tops,Pants"
0000004740,2017-04-20,"Knit Tops,Pants"
0000004740,2017-08-01,Knit Tops
0000004740,2017-10-20,Sweaters
0000004740,2018-02-06,Pants
0000004740,2018-05-04,Woven Shirts
0000004740,2018-06-15,Woven Shirts
0000004740,2018-12-16,Knit Tops
0000004743,2017-07-09,"Dresses,Knit Tops,Skirts"
0000004743,2017-08-05,Dresses
0000004743,2017-11-11,"Knit Tops,Pants,Sweaters"
0000004743,2018-07-21,Knit Tops
0000004743,2018-08-28,"Knit Tops,Pants,Woven Shirts"
0000004743,2018-09-23,"Pants,Skirts"
0000004743,2018-12-18,"Fashion Scarves,Sweaters"
0000004749,2017-03-18,Knit Tops
0000004749,2017-06-29,Knit Tops
0000004749,2017-07-11,"Knit Tops,Shoes"
0000004749,2017-07-23,"Legwear,Skirts"
0000004749,2017-10-09,"Knit Tops,Pants,Skirts"
0000004749,2017-11-09,"Knit Tops,Legwear"
0000004749,2018-01-27,"Knit Tops,Skirts"
0000004749,2018-09-03,Knit Tops
0000004749,2018-09-29,"Dresses,Legwear,Skirts"
0000004749,2018-11-06,"Knit Tops,Legwear"
0000004750,2018-03-18,"Jewelry,Knit Tops,Pants,Sweaters"
0000004750,2018-05-14,"Jackets and Outerwear,Knit Tops,Pants,Sweaters"
0000004750,2018-07-02,"Dresses,Knit Tops,Woven Shirts"
0000004750,2018-10-08,"Pants,Sweaters"
0000004750,2018-10-13,"Knit Tops,Pants,Sweaters,Woven Shirts"
0000004750,2018-11-13,"Knit Tops,Pants,Sweaters"
0000004769,2018-04-27,"Jackets and Outerwear,Pants"
0000004769,2018-05-11,"Pants,Woven Shirts"
0000004769,2018-06-04,"Jackets and Outerwear,Pants,Woven Shirts"
0000004769,2018-07-07,Pants
0000004769,2018-08-27,"Dresses,Skirts,Woven Shirts"
0000004769,2018-09-14,"Pants,Woven Shirts"
0000004769,2018-09-18,Pants
0000004769,2018-09-21,Pants
0000004774,2017-04-15,"Pants,Ponchos and Wraps,Sweaters"
0000004774,2017-04-29,Shoes
0000004774,2018-04-23,"Knit Tops,Pants,Ponchos and Wraps,Sweaters"
0000004774,2018-04-27,"Jackets and Outerwear,Knit Tops,Sweaters"
0000004774,2018-04-27,Pants
0000004774,2018-04-27,Pants
0000004776,2018-01-10,"Knit Tops,Pants,Sweaters"
0000004776,2018-06-29,"Knit Tops,Pants"
0000004776,2018-10-19,"Knit Tops,Pants,Sweaters"
0000004776,2018-11-07,"Knit Tops,Pants"
0000004776,2018-12-27,"Jackets and Outerwear,Legwear,Sweaters"
0000004776,2018-12-27,Knit Tops
0000004776,2018-12-27,Knit Tops
0000004794,2017-04-24,Pants
0000004794,2017-04-24,"Pants,Woven Shirts"
0000004794,2017-04-24,"Pants,Woven Shirts"
0000004794,2017-06-16,"Knit Tops,Woven Shirts"
0000004794,2017-07-19,Woven Shirts
0000004794,2018-06-21,"Pants,Woven Shirts"
0000004794,2018-07-02,Pants
0000004794,2018-10-28,"Pants,Sweaters"
0000004794,2018-10-28,Sweaters
0000004800,2017-06-21,Knit Tops
0000004800,2017-06-29,"Knit Tops,Woven Shirts"
0000004800,2017-08-22,"Dresses,Knit Tops,Pants,Skirts,Sweaters"
0000004800,2018-03-23,"Dresses,Knit Tops,Ponchos and Wraps,Skirts"
0000004800,2018-10-05,Pants
0000004800,2018-10-18,Pants
0000004800,2018-11-05,Pants
0000004800,2019-01-28,"Dresses,Fashion Scarves,Jackets and Outerwear,Knit Tops,Pants,Sweaters"
0000004800,2019-02-06,"Jackets and Outerwear,Knit Tops,Pants,Sweaters"
0000004801,2017-04-07,"Knit Tops,Pants"
0000004801,2017-04-07,"Knit Tops,Pants,Sweaters"
0000004801,2017-07-19,Knit Tops
0000004801,2017-07-26,Woven Shirts
0000004801,2017-09-23,"Pants,Sweaters"
0000004801,2018-05-04,"Knit Tops,Pants,Sweaters,Woven Shirts"
0000004801,2018-09-21,"Dresses,Knit Tops,Pants,Woven Shirts"
0000004801,2018-10-08,"Knit Tops,Pants"
0000004801,2018-12-01,"Fashion Scarves,Knit Tops,Pants,Sweaters"
0000004801,2019-02-24,Jackets and Outerwear
0000004803,2017-02-02,"Knit Tops,Pants"
0000004803,2017-05-12,"Pants,Woven Shirts"
0000004803,2017-12-08,"Pants,Woven Shirts"
0000004803,2018-02-17,"Knit Tops,Pants"
0000004803,2018-03-30,Pants
0000004803,2018-05-10,"Pants,Woven Shirts"
0000004803,2018-10-26,Jackets and Outerwear
0000004817,2017-04-22,"Knit Tops,Sweaters"
0000004817,2018-05-22,Sweaters
0000004817,2018-06-17,"Dresses,Knit Tops,Sweaters"
0000004817,2018-06-17,Sweaters
0000004817,2018-07-12,"Dresses,Knit Tops,Pants,Sweaters"
